time,3,4,6
0.0,-0.000995219,0.00028075944,0.0029530146
0.00045351473922902497,-0.0033807522,0.0003807849,0.003033594
0.0009070294784580499,-0.0009478432,6.256674e-05,0.00029151374
0.0013605442176870747,-0.00076572935,2.5747977e-05,-0.0059159114
0.0018140589569160999,0.00046942232,-0.0004317728,-0.0053066355
0.0022675736961451248,0.0015107486,7.509717e-05,-0.0034702988
0.0027210884353741495,0.0077889995,-0.0014007055,-0.010839583
0.0031746031746031746,-0.0008866564,-0.0024240457,-0.010686653
0.0036281179138321997,-0.091827676,-0.002455184,-0.016578082
0.004081632653061225,-0.12052393,-0.003431889,-0.01451216
0.0045351473922902496,0.0022227957,-0.0036243913,-0.008936004
0.004988662131519274,0.26433033,-0.0024669638,-0.0049372213
0.005442176870748299,0.4452129,-4.6805606e-05,-0.0051582004
0.0058956916099773245,0.38654384,0.0011589244,-0.0039113625
0.006349206349206349,0.022272477,0.0013318891,0.000269343
0.006802721088435374,-0.45128125,4.8405705e-05,-0.0041207457
0.0072562358276643995,-0.67274815,0.0017505756,-0.0014801475
0.007709750566893424,-0.68270516,0.002622672,0.00085239654
0.00816326530612245,-0.43326962,0.0034505988,0.000985032
0.008616780045351474,-0.037990198,0.0052196183,0.0057845423
0.009070294784580499,0.3393593,0.003984977,-0.0004470194
0.009523809523809525,0.6033416,0.0009338608,0.0005276868
0.009977324263038548,0.68313175,-0.0016160179,0.0007798346
0.010430839002267574,0.58643824,-0.0023379717,-0.002807768
0.010884353741496598,0.35784474,-0.0027472454,0.0026281613
0.011337868480725623,0.0952026,-0.0028084188,-0.00096787413
0.011791383219954649,-0.13596074,-0.0033792888,0.0047119684
0.012244897959183673,-0.28299442,-0.0032010076,0.0010771736
0.012698412698412698,-0.35284406,-0.0025622337,0.002797673
0.013151927437641724,-0.35954267,-0.001379708,0.012746628
0.013605442176870748,-0.32696593,-0.00049831416,0.010732786
0.014058956916099773,-0.26403725,0.0005229151,0.007475587
0.014512471655328799,-0.18316828,0.0014868419,0.00634051
0.014965986394557823,-0.08902252,0.0013291792,0.007056717
0.015419501133786848,0.007991017,0.002018766,0.0062889094
0.015873015873015872,0.098978885,0.0028477677,0.009595418
0.0163265306122449,0.17088148,0.0037814153,0.0050920476
0.016780045351473923,0.20981383,0.0036881692,0.007774383
0.017233560090702947,0.21049246,0.0025812844,0.009072236
0.017687074829931974,0.17615113,0.001889459,0.0039857426
0.018140589569160998,0.12133404,-0.0012407771,0.0043432857
0.018594104308390022,0.061673485,-0.0018639902,-0.004589458
0.01904761904761905,0.009579724,-0.0019661665,-0.0064981086
